adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/9z0lv4NBV3ocfl5Q5SEa21apM5y.jpg,"c(10770, 35, 10749, 80)",874238,en,The Santa Stakeout,Tanya is a police detective who is reluctantly partnered with fellow detective Ryan to solve a recent string of heists taking place during high-profile holiday parties around town.,2.617,/g7H4cvUmGC4dQ60ViOrELatrrFW.jpg,2021-10-24,The Santa Stakeout,FALSE,6.4,15
FALSE,/yib0WtuKynN2tWaVGwMvyixHw07.jpg,"c(10751, 10749, 10770)",149218,en,Come Dance with Me,"Jack is an executive in a financial brokerage firm trying to impress the firm’s president, Drew Clayton, in hopes of a promotion. However, Jack is dating the fabulously rich and elegant Demi Clayton, who happens to be Drew’s daughter. Although Demi’s mother Clarisse doesn’t necessarily approve of Jack and would prefer her daughter to date a man within their social circle, Jack still plans on proposing. Trying to create the perfect proposal, Jack signs up for dance lessons in preparation for his proposal to Demi at her father’s lavish annual Christmas Dance. But when sparks start to fly between Jack and his dance instructor, Christine, Jack will have to make some important decisions before it is too late.",3.622,/tUX6KoQ8Tivf7vfztfM1FrZ42R6.jpg,2012-12-08,Come Dance with Me,FALSE,5.9,20
FALSE,/nDejHMvYD0QWIqKaabkMFtSjQAm.jpg,"c(10770, 35, 18, 10749)",1031443,en,The Case of the Christmas Diamond,"Blue-collar Andy finds herself accused of theft when a multimillion-dollar gem suddenly goes missing from her rich friend's estate. With the help of a famous mystery writer, Andy must find the real culprit amid the litany of wealthy guests.",2.805,/63j73WwSWnXfhIS87HhFAmdk98a.jpg,2022-11-20,The Case of the Christmas Diamond,FALSE,7,3
FALSE,/57m1VoLxN2dfY8Pss3Qb1f4N3Hj.jpg,"c(10749, 10770)",744948,en,Christmas Ever After,"Popular romance novelist Izzi Simmons spends every Christmas at her favorite snowy bed & breakfast, but this year, she's faced with an impending deadline and a severe case of writer's block. Luckily, inspiration strikes in the unlikely form of the B&B's new owner Matt, who bears an uncanny resemblance to the handsome hero from Izzi's novels. As both partake in the lodge's annual itinerary of Christmas activities, Izzi's writer's block is cured and the first pages of her and Matt's own love story may just be beginning.",3.077,/7qRpOtwDiJ1zTD0B4OJu9mgadCP.jpg,2020-12-06,Christmas Ever After,FALSE,6.7,14
FALSE,/u1polky3KHT3DhSMHYoypZa8p3I.jpg,"c(10770, 35, 18, 10749)",874244,en,Gingerbread Miracle,"Maya and Alex, old friends from high school, work together over Christmas to sell his uncle’s Mexican bakery famous for its gingerbread cookies that the patrons believe grants wishes.",2.587,/r6oT4u5nUNxKxpKVKbEhzX9pS8I.jpg,2021-11-05,Gingerbread Miracle,FALSE,6.7,14
FALSE,/pP3HLcCEvxagyWZSMTwtPlr8awE.jpg,"c(10749, 10770)",631420,en,The Mistletoe Secret,"Aria Eubank convinces a famous travel writer to do a feature story on her beloved hometown, however, when the travel guru and his ghostwriter both show up, Aria finds her heart torn between Sterling Masters and Alex Barlett, the man who has genuinely fallen for her.",3.557,/upyKcV61QJGIZFLXvACcCQVixAm.jpg,2019-11-10,The Mistletoe Secret,FALSE,6.7,21
FALSE,/vaOSSxnkr6ecBFAqwHKBrrk6BIy.jpg,"c(10770, 10749)",746035,en,The Christmas Ring,"A reporter searches for the love story behind an antique engagement ring. With the help of the ring’s owner’s grandson, they learn the legacy his grandparent’s left behind.",3.556,/qG6kfgzZyekumMjM9oxRNNIeYoL.jpg,2020-11-07,The Christmas Ring,FALSE,6.9,27
FALSE,/grqR4eJ7Zcrqbc8rY2fX2JDqaAy.jpg,"c(35, 10749, 10770)",82375,en,The Christmas List,"Perfume saleslady Melody Parris feels like her life is in neutral. Her stick-in-the mud boyfriend won't commit and she gets passed over for a promotion at the store where she works. She decides to make a Christmas list. After it's deposited in Santa's mailbox at the store, she starts getting everything she wanted, but it doesn't always turn out as she expected.",3.555,/pnTBSjvOtyU7qAd5CGOl1czzHUP.jpg,1997-12-01,The Christmas List,FALSE,7,15
FALSE,/zWDQMwNDEjZ56Td3GV0RxTn1Gbq.jpg,"c(35, 10770, 10749)",144725,en,The Wishing Tree,A special Christmas tree decorated with handwritten wishes helps Evan and his group of orphaned students develop a connection and a sense of family.,3.545,/yBJ0FHxG6m5OQvNwduZ9gJQTban.jpg,2012-11-11,The Wishing Tree,FALSE,5.8,15
FALSE,/qHPd5T4huGl8FZqBNq7Ljk7lE0z.jpg,"c(10770, 35, 10749, 10751)",876444,en,One December Night,Two music managers must put their history aside to oversee the televised reunion performance of their rock star fathers with a fractured past.,3.049,/jtzju1ZyZOEC6Vr29zqYaxfJAhr.jpg,2021-11-13,One December Night,FALSE,7,13
FALSE,/4WuWtaT5tSidlKvdZmPd68lu9T7.jpg,"c(10749, 10770)",631409,en,Christmas in Montana,"Before the holidays, Sara goes to Montana to help resistant Travis save his ranch. Can time on the ranch help restore her faith in Christmas in time for a miracle?",1.591,/1HgFtSe6Ti5vHIB8CEjAD9HcYwj.jpg,2019-12-14,Christmas in Montana,FALSE,7.1,15
FALSE,/eIJREuCtNTXvKMlANSVoH643jVt.jpg,"c(10749, 10770)",627477,en,Christmas Unleashed,"When Marla's dog runs away on Christmas Eve, she must team up with her ex-boyfriend Max to find him. As the pup leads the exes on an all-day-and-night search through their North Carolina hometown, they revisit people, places and things that remind them of the Christmas pasts they spent together.",2.81,/u3kXsrytxtcVz4D498lYlC99SkR.jpg,2019-12-07,Christmas Unleashed,FALSE,7.2,14
FALSE,/tVgyiaikhBEma8XnrpoojQrR9Fc.jpg,"c(10770, 10749, 14, 35)",847463,en,A Chance for Christmas,"Social media influencer Christina Chance promotes the perfect family image. This year, she has the chance to become the face of lifestyle brand, Love Handles, on the condition that her Christmas Eve special delivers at least two million engagements. Seems easy enough except Christina’s family is far from perfect. When her Love Handles account manager, Devon, shows up and discovers Christina’s life is all smoke and mirrors, he helps Christina keep up her ruse. With a Christmas wish, Christina and Devon are given the chance to relive the day until Christina can get the views she needs to win the endorsement. As Christina and Devon work together, sparks fly, and they learn the power of family is far more important than views.",2.641,/rChX9Fhqk8RuHK73sylP3PnOML.jpg,2021-06-18,A Chance for Christmas,FALSE,5.9,8
FALSE,/xKfU2sjmwdHigaCymM1w6NyljCf.jpg,"c(10770, 35, 10749)",1033643,en,Dognapped: A Hound for the Holidays,"When an egotistical social media influencer's dog is kidnapped, her long-suffering assistant teams up with charming local vet to find the puppy before Christmas. As the two investigate suspects, they form a romantic bond along the way.",1.855,/evYN8oskzosKh0xd4LxzdxttDw7.jpg,2022-11-27,Dognapped: A Hound for the Holidays,FALSE,6.4,5
FALSE,/xdSy4hVQ1cCqDrdRlp0pNwWkg15.jpg,"c(18, 10770, 10749)",475829,en,The Mistletoe Inn,"When aspiring romance novelist Kim Rossi is unceremoniously dumped by her soon-to-be-published romance novelist boyfriend, Kim takes stock and decides to take a leap. She signs up for a romance writing retreat at a quaint Vermont Inn shortly before Christmas, where a top romance novelist is scheduled to attend and read the work of one lucky writer. Shortly after arriving, she crosses paths with Zeke, whom she initially finds to be intrusive and, naturally, ends up being her assignment partner. Worse yet, her ex is also at the retreat. Despite these bumps in the road, Kim steps outside her comfort zone and plunges into the writing exercises, surprising herself. Equally unexpected is the attraction that seems to be building between her and Zeke that promises to take her down a road she never imagined traveling. Based on the book by Richard Paul Evans.",3.513,/t7xTfmhUBNxk1iqDiduRoqDhun.jpg,2017-11-23,The Mistletoe Inn,FALSE,6.2,48
FALSE,/aLCOATWYP9ibRIFiuLDbxJZ3Rbp.jpg,"c(35, 10402, 10749)",43257,en,Bundle of Joy,"Kitschy musical remake of ""Bachelor Mother"". Debbie Reynolds plays an over-eager clerk in a large department store and Eddie Fisher plays the boss' son. After getting fired from her job, she finds an adorable baby on the steps of the foundling home and the folks inside mistake her for the mother. Fisher, well-meaning, but obtuse, tries to help her out with the baby, and the buds of romance begin to appear. Meanwhile old Merlin, the owner of the store, thinks he just might be a grandfather...",1.503,/v8hwuImuqtOvd7AIW2crKiMfX8r.jpg,1956-12-12,Bundle of Joy,FALSE,6.5,15
FALSE,/4SNCvBtqNmZ3MeAhPs6UrFurkk1.jpg,"c(35, 10749, 10770)",881233,en,A Fiancé for Christmas,"Perpetually single Sawyer makes a fake wedding registry, hoping a shopping spree with a scan gun will be the ultimate retail therapy. But when the registry is discovered and the whole town throws her a surprise bridal shower, she's too embarrassed to tell the truth.",1.926,/pcCyB7ZfMvcI8H9ZMxDmIkQWVNH.jpg,2021-12-09,A Fiancé for Christmas,FALSE,5.9,9
FALSE,/7Kn5odkwaWlWuGw4XGQDQb1wNtf.jpg,"c(10770, 10749)",744936,en,Christmas on Wheels,"Upon learning that her uncle sold her Mom's vintage convertible -- a car full of Christmas memories -- Ashley enlists the help of her uncle's attorney, Duncan, to get it back.",2.633,/ot7kANkeRrjvTbYwHTfQgr1GQCf.jpg,2020-11-14,Christmas on Wheels,FALSE,6.5,8
FALSE,/wsabBgMgBJQ8IHd7cPiFT2avz7V.jpg,"c(10770, 35, 10749)",874239,en,Every Time a Bell Rings,"Three reunited sisters discover their late father planned one last scavenger hunt - an annual holiday tradition when they were young. As their sisterly bond gets rekindled, they soon learn important lessons about what they want in life and in love.",2.884,/oONJjxMXeWJehLYR6m35POcxjuv.jpg,2021-11-18,Every Time a Bell Rings,FALSE,6.1,16
FALSE,/pnjIjoLZ3ehxVQUoyx7eR5Rbd3u.jpg,"c(10749, 10770)",643193,en,A Christmas Recipe for Romance,"The owner of a historic inn decides to enter a prestigious cooking contest to win funds for renovations and get free publicity, but she is a horrible cook. She recruits a renowned chef to help but the kitchen isn't the only thing heating up.",2.807,/oXHcj4i5n6l2sXoX92oBKYUVqjl.jpg,2019-11-24,A Christmas Recipe for Romance,FALSE,6.5,14
FALSE,/jhf7VPr85M2FeqCs7zlIs9JPxHP.jpg,"c(10749, 10770)",737791,en,Christmas Tree Lane,"Music store owner Meg spearheads the community effort to save the Christmas Tree Lane shopping district from demolition. As she finds herself falling for Nate, a recent acquaintance, she’s thrown when she learns his surprising tie to the developer.",2.519,/vs5yakgP0dmgi5WjbyfgkegF0V6.jpg,2020-10-24,Christmas Tree Lane,FALSE,7,21
FALSE,/4iqQBJxpLQEj5WF4V0PYd2iO5mO.jpg,"c(10749, 10770)",626301,en,Matchmaker Christmas,"As the Christmas party for a book publishing company approaches, editor Maggie volunteers to help her boss Amanda find a date. Matchmaking is a bit of a hobby for Maggie, but she is thrown off her game when Jaxson, her old boyfriend from her college years, shows up at her work — as a newly signed, successful author. Maggie would love to deny she feels anything for him still, but Jaxson isn’t making it easy. She’ll have to face her decisions of the past, along with Amanda eyeing Jaxson, to bring together the perfect matches at Christmas.",2.643,/1PH5UBQ4PFhlJhJqU0w0g4bjpkz.jpg,2019-12-14,Matchmaker Christmas,FALSE,6.2,17
FALSE,/4jBlfsLdItm9aZ0mumNH4W3NkU0.jpg,"c(10749, 10770)",627485,en,The Christmas Temp,"An out of work artist discovers a special Christmas temp agency that matches her with a handful of festive jobs, but falls into a creative rut while juggling holiday preparations and feelings for the agency's HR manager.",2.493,/nnsgcbh1plso2knD2ycvBbLmM5e.jpg,2019-12-20,The Christmas Temp,FALSE,5.1,12
FALSE,/SpcCpHfaiWoBef6McRyl2UGlDL.jpg,"c(10770, 10749)",874193,en,Christmas CEO,A small toy company CEO gets a once in a lifetime offer to merge with a mega toy company but will need her estranged ex-business partner's signature to seal the deal. What he helps her rediscover will change both of their lives.,3.448,/sEr64YRNev9EW7YIyUqpcxK8Z9T.jpg,2021-11-26,Christmas CEO,FALSE,5.6,19
FALSE,/iLGYlfDpRmiXhqsujkonxUHwad3.jpg,"c(35, 10749, 10770)",881245,en,The Holiday Fix Up,"When Sam, the designer behind a popular home renovation show, returns to her hometown during the holidays to help renovate the Bell Harbor Inn, she gets paired with Coop as her lead contractor. The only problem — he's the guy who broke her heart and she's the one who got away. Sparks fly as they work closely to get the renovations done in time for the inn's annual Christmas Eve Harborfest.",3.444,/gErljGRKSUeedJw8mJPndGdIGi7.jpg,2021-12-11,The Holiday Fix Up,FALSE,6,13
FALSE,/fX6dK4rm6T6mCugnSDheo4il45n.jpg,"c(10770, 35, 10749)",882995,en,A Furry Little Christmas,A big-city veterinarian falls for a small-town doctor when he sets out to recreate a New York City Christmas in her Vermont hometown.,3.44,/zNp1gPczg56bfzrwkZhhe6uf30U.jpg,2021-12-05,A Furry Little Christmas,FALSE,6,6
FALSE,/4rvufaSiInmntRlKYF0O6BhYYe8.jpg,"c(10770, 18, 10749)",893222,en,A Great North Christmas,"Caroline North is one of the LA's entertainment power-attorneys. She is beautiful, smart and aggressive type-A woman in her 30s. She is also a very lonely workaholic. Her best friends, Jackie and Samantha, decided to end Caroline's long streak of working weekends and lonely holidays by booking a surprise Christmas vacation for her in Prince George, Canada.",3.436,/l0ALS8zUwr9rDSgXhftmHs34rPa.jpg,2021-11-18,A Great North Christmas,FALSE,6,2
FALSE,/tfBjiqsjCUJ36FOftC61CHD51FM.jpg,"c(18, 10749)",645398,en,A Kiss on Candy Cane Lane,"A romantic drama in the backdrop of Christmas time in Wisconsin, revolving around two college sweethearts who rekindle their love during the holiday season.",3.427,/x7SlVgO5v2drTrZOGGLPE94kB3I.jpg,2019-11-05,A Kiss on Candy Cane Lane,FALSE,6.2,6
FALSE,/r48q56iLCm79WtNH0nmocw5lSex.jpg,"c(10770, 10749)",744937,en,The Christmas Edition,"It’s Christmas time and Jackie, an up-and- coming journalist, finds that her life is at a crossroads until she finds an unexpected opportunity – to run a small-town newspaper in Alaska. Jackie decides to give it a try and relocates to the small picture-perfect small town. Using a series of Christmas articles, she’s able to quickly return the newspaper to profitability, and soon falls in love… both with her new home and the handsome son of the paper’s former owner. However, when her old boss announces plans to take over the paper for herself, Jackie will need a Christmas miracle to save it.",2.995,/bMkra9dqqlq9htnBry9M1UpC4e6.jpg,2020-11-15,The Christmas Edition,FALSE,6.1,12
FALSE,/zcgVyVNSlshb3UP1dhlvpR3sPkL.jpg,"c(10770, 35, 10749, 10751)",849452,en,Fixing Up Christmas,"Known as a “fixer” for difficult clients, a talented party planner must help a young CEO plan the Christmas party of the year to dazzle the mayor and save his company. Wil the “fixer” fix something more than just the company?",2.196,/bbN3YUUl2SjJpzijkqhLJJTQJvg.jpg,2021-11-12,Fixing Up Christmas,FALSE,6,10
FALSE,/1QqhoQM7BxVp99qb8iKeNzZizy9.jpg,"c(35, 18, 10751, 10749, 10770)",311765,en,The Santa Con,"Small-time con man Nick DeMarco is ordered by his parole officer to take a minimum-wage job as a department store Santa during the holidays...and he hates it. Near the end of his first shift, he hastily promises a young boy, Billy, that Santa will bring his estranged parents back together by Christmas. Nick decides to make good on his promise to the child, somehow. But after meeting the boy's mother Carol, will Nick ultimately choose to put the happiness of others ahead of his own?",2.631,/2MPYk1W7Ti58dfDZRkA73O7eVcw.jpg,2014-12-13,The Santa Con,FALSE,6.2,17
FALSE,/aP3Gq3RcZ4BOeXfT5UXznHH08NL.jpg,"c(35, 10749)",480973,pl,Listy do M. Czas niespodzianek,"Centered around a group of individuals, who come to experience magical moments over the course of one day. Full of the power of family, love and the spirit of forgiveness. Each individual comes to realize that Christmas, more than any other time of the year, is full of wonder and surprises.",3.293,/sBvgluaDegVIM6MM45boVJsXgCJ.jpg,2017-11-10,Letters to Santa 3,FALSE,6.6,64
FALSE,/dMNn9dPDHfdXGQPRLxCxnducrt0.jpg,"c(10770, 35, 18, 10749)",1031080,en,Record Breaking Christmas,"Working for the World Record Bureau, Leah Hoffman is forced to travel to a small town just before Christmas to investigate its plans to break multiple holiday world records. While there, she falls for the town’s doctor, Devan Bancroft.",2.261,/1y4nQK65QbRh0PHKkn9Wix3hyrX.jpg,2022-12-15,Record Breaking Christmas,FALSE,5.5,2
FALSE,/3Q0bOj6PCCBXCaFFX5VxBf9DviG.jpg,"c(10770, 10749, 35)",748899,en,Beaus of Holly,"When Holly boldly proposes to Phil, he confesses he needs to first work things out with a long-ago ex. Having booked a romantic holiday sleigh ride, despondent Holly pours her heart out to sleigh driver, Jake, who takes a refreshing interest in her, until Phil returns.",2.123,/qsacO7i5xgqlIg0sIG56Jn0sEUS.jpg,2020-12-12,Beaus of Holly,FALSE,6.1,8
FALSE,/mwvkGYrEKCPVvVV47IliLFrlS4A.jpg,"c(10770, 35, 10749)",637402,en,A Date by Christmas Eve,"When Chelsea Simms, the good-hearted brand strategist for the popular dating app The Nice List, discovers the app has granted her magical powers, she uses her newfound ability to make all of the naughty people in her life learn how to be good again.",3.357,/jTUxfSGAJWJdwsZbQPhEO3LkcMx.jpg,2019-12-22,A Date by Christmas Eve,FALSE,5.9,16
FALSE,/sKStwIb9G0yoQVfMlR04ZKKLtOS.jpg,"c(10770, 35, 18, 10749)",1048788,en,The Holiday Swap,"When two strangers mistakenly pick up the wrong piece of luggage at the airport, each must use the intriguing contents within to track down the other's whereabouts in time for Christmas.",2.251,/xCtjFiY5DtzLW2OxoxygeJSIpGh.jpg,2022-11-19,The Holiday Swap,FALSE,6,2
FALSE,NA,"c(10770, 35, 10749)",1035928,en,Rolling Into Christmas,"Two Childhood sweethearts who shared a passion for roller skating are reunited 15 years later during the holidays, forcing them to question their love and life choices.",1.974,/poiAQ7B9934kURK7dLt7UtMEqIT.jpg,2022-12-01,Rolling Into Christmas,FALSE,6,1
FALSE,/6nInTFpddWuupH23XH5susWrsWv.jpg,"c(18, 10749)",563388,en,Fall City,"Recently-paroled thief, Jon Price, is forced to return to his small, rainy hometown of Fall City, Washington at Christmastime. Jon unexpectedly begins to find joy as he meets and grows closer to a struggling single mother who shows him true kindness, and he begins filling the role of a father for her young daughter.",3.38,/veu6buY7Sz8WTY1JafhvSxl51dw.jpg,2018-11-22,Fall City,FALSE,6.2,11
FALSE,NA,"c(35, 18, 10749)",214216,en,Babycakes,"Grace is an overweight mortuary cosmetician who falls in love with Rob, a handsome subway train conductor who doesn't even know she exists. When she finally devises a way to meet him, they discover that although they are physically different, they have a lot more in common than they think.",2.632,/3syVZy2rYNGki4olaAlkN7rhzDZ.jpg,1989-02-14,Babycakes,FALSE,7.3,34
FALSE,/kYsdKsHHKBDoyITLuUuM5Wi4jPs.jpg,"c(10770, 35, 18, 10749)",1032578,en,Aisle Be Home for Christmas,Two exes finally reconnect when a snowstorm leaves them stranded in a superstore (without cell service or Wi-Fi) just before Christmas.,2.788,/nQIhlz3MgYpzt6H24jaYewmxrMV.jpg,2022-12-17,Aisle Be Home for Christmas,FALSE,4.3,3
FALSE,/15eUW7xqR1UyEnvW8Y2kVqU8Sr1.jpg,"c(10749, 10770)",430026,en,Season's Greetings,"Darcy Blake has the perfect job – she works for Harrington House, a successful greeting card company, in the editorial department. Writing heart-felt, meaningful copy for cards is very important to Darcy, especially at Christmas, which was important to her as a young girl. She realizes that she is a bit out of step with her fellow millennials but that is fine with Darcy. Everything is about to change when Andrew Harrington arrives at the company to take over from his grandfather and he has a very different view of the holidays.",3.359,/dZqCy9WCOTdkNmJi1crLkkJ2qeG.jpg,2016-12-11,Season's Greetings,FALSE,5.2,17
FALSE,/yYaB8YP36ReRqMV31WcOCtxOmx4.jpg,"c(10749, 10770)",627474,en,Staging Christmas,"Lori stages homes for a living and her busiest season is Christmas! Though she normally only stages homes that are for sale, she’s intrigued when a wealthy widower named Elliot asks her to stage his home for the holidays to cheer up his daughter, Maddie. As Lori spends more and more time with Elliot and Maddie, she starts to feel like part of the family.",2.572,/oWKShJWW4iGB2nz2OZqMiE7efBO.jpg,2019-11-29,Staging Christmas,FALSE,6.1,15
FALSE,/qlRGESB9xSfIPZi1p8dPDMjfjEs.jpg,"c(18, 10749)",285020,en,"Christmas, Again","Noel is a young man who travels from upstate New York every year to sell Christmas trees in New York City.  Returning without the help of his long-time girlfriend, this year Noel finds it impossible to do the one thing he knows so well---sell Christmas trees. As Noel begins to spiral downwards, alienating co-workers and customers in the process, it turns out this same community of people may be the only ones capable of saving Noel from self-destruction.",3.174,/47cZzv0j1YqwdyT9XGOuVyd0gbb.jpg,2015-12-04,"Christmas, Again",FALSE,6.2,27
FALSE,/8VwkpxnSurruVAaw3ZwbxW2eAvf.jpg,"c(10770, 35, 18, 10749)",1031039,en,A New Orleans Noel,"Grace and Anthony, who despite having gone to college to study architecture together, are too different. But, when they're both hired to work on the home of a New Orleans praline icon, things between them change and they end up celebrating Christmas together.",2.809,/gCdxeOiWtgeT1j4vo0gShO6H6sd.jpg,2022-12-03,A New Orleans Noel,FALSE,6.3,4
FALSE,/iFIv3Sz0dpasmzdSpO5qBK9hkmu.jpg,"c(10770, 18, 10749)",877690,en,Debbie Macomber's A Mrs. Miracle Christmas,"When a family faces loneliness and loss of faith, Mrs. Miracle swoops in to renew their Christmas Spirit, and they experience a holiday of heavenly proportions.",3.335,/rUrCxAs3byx0jnjcfWxjtGTQ0U.jpg,2021-11-06,Debbie Macomber's A Mrs. Miracle Christmas,FALSE,6.7,11
FALSE,/hLvvGLCNUl39j6L95PwMQoQ4xGo.jpg,"c(10749, 35, 10770)",652786,en,A Very British Christmas,Opera singer Jessica's flight to her concert in Vienna gets delayed and she is stuck in a remote area of England. The only place to stay is a bed-and-breakfast in an enchanting village run by a handsome widower named Andrew.,3.305,/xLSI9YCevAFu0XJR9GFYAPmWcDo.jpg,2019-11-23,A Very British Christmas,FALSE,6.6,16
FALSE,/m0BJtV6AzkwIV3JH6a6zVhExsMN.jpg,"c(35, 10749, 10770)",150669,en,The Real St. Nick,"A pretty psychiatrist is saved from an accident by a man who, after hitting his head on a rock, believes he is Santa Claus. As she nurses him back to health at her institute, he brings the spirit of Christmas to the hospital.",3.303,/kyGJAbGj4NEgJGI1bac32jw0oyP.jpg,2012-12-15,The Real St. Nick,FALSE,6.2,23
FALSE,/2MBxfbH1OJ86oGWd6wNQ3rqANZO.jpg,"c(10749, 10770)",995963,en,Christmas for Sale,"Real Estate Mogul Terri McKenzie finds herself with a case of mistaken identity when Billionaire George Camden needs help with his divorce proceedings. When she falls in too deep, can the truth save her company and her heart?",1.915,/YLOMckeVav8ivq8p1d03muZHdi.jpg,2021-12-23,Christmas for Sale,FALSE,6,1
FALSE,NA,"c(35, 10749, 10770)",42854,en,A Christmas Proposal,"Two lawyers dueling over a proposal to turn a quaint mountain town into a ski resort discover they are former childhood sweethearts. Lisa is fighting to protect the hamlet, big city attorney Rick represents the developer who wants to plow it under. But when a car accident forces Rick to stick around, the small town, and his former beloved, begin to work their magic on him.",3.289,/iLzYiHRJ9En5RIgdStHsg0vFFvf.jpg,2008-12-21,A Christmas Proposal,FALSE,4.1,15
FALSE,/erevQnrkOCIyeIIAuK6PDYPxPhl.jpg,"c(10770, 35, 10749)",883884,en,Writing Around the Christmas Tree,"Mikaela is a successful romance novelist who has had bad luck in love, visits a quaint bed and breakfast for a Christmas writer's retreat near a snowy lake town each year. Upon arriving, she meets dashing writer Levi, who soon convinces Mikaela that she shouldn't be writing about love, if she doesn't allow herself to get out and actually experience it.",2.533,/7kLS3Qjx6ag4JVoT7ce7pgVcbDM.jpg,2021-12-05,Writing Around the Christmas Tree,FALSE,5.8,5
FALSE,/jWlplVSlHX0jZ86lZ4Vw2vxadoq.jpg,"c(18, 10749, 10751, 10770)",51592,en,A Christmas Romance,A widowed mother with financial woes comes to the aid of a bill collector who crashes his car in a snowstorm.,2.832,/5l1dSTvjYtkLxXqRyoaPzpSneQC.jpg,1994-12-01,A Christmas Romance,FALSE,6,16
FALSE,/jcC1m8d86CQlOXsHbEOJj9f4iJW.jpg,"c(10770, 35, 18, 10749)",1031357,en,Christmas on the Rocks,A ski-lodge event manager’s task of hosting a corporate Christmas party goes awry when the resort is cut off by a snowstorm and the hard-to-please CEO turns out to be an old flame.,1.993,/kZlyTNCQrR2UWAmlYD5mJSMy65b.jpg,2022-12-04,Christmas on the Rocks,FALSE,6.5,2
FALSE,/o4aKk8AgFnAGZV5j8Iqd79ZHAMT.jpg,"c(10770, 35, 10749, 10751)",879111,en,Dancing Through the Snow,"Ballet teacher Olivia gets more than she bargained for when she casts the talented Lily as the lead in the Christmas recital of The Nutcracker, and finds herself falling for Lily’s handsome firefighter father Michael. When a video of Michael practicing ballet with his daughter goes viral, Olivia sees how much dance really means to the community.",3.279,/gkxffROncVaBTs4AfJ9ZGvoYGmu.jpg,2021-11-19,Dancing Through the Snow,FALSE,5.8,12
FALSE,/6Imi2J1n2avcX7QBjNPwbhbSg6K.jpg,"c(18, 10749, 10770)",562466,en,Christmas on the Coast,"Hard-hearted New York novelist Dru Cassadine...known for her holiday romance stories (even though she is antilove and anti-Christmas)...is desperate to get her mojo back after a string of flops (and a not-so-subtle threat by her publisher that he'll drop her if she has another failure). She decides that a change of scenery might get her creative juices flowing and heads south for the winter, landing in a place known as Harbor Pointe. She doesn't quite get what she came for. She gets much more.",1.571,/oB9IvlmlYDifKPD4niPBbWf9Fqn.jpg,2018-11-25,Christmas on the Coast,FALSE,5.7,7
FALSE,/6FUgq7Y1qQu3KLvl1Yo89r4JXKe.jpg,"c(10749, 35, 10770)",249156,en,Marry Me For Christmas,"Home for Christmas, single ad agency owner Marci fakes having a fiance to deflect mounting family pressure to get married.",1.562,/pvIYF6OBabs7PGntY3Toy2rJDvS.jpg,2013-12-14,Marry Me For Christmas,FALSE,5.6,7
FALSE,/mir57K4jzuIzBXSne6Wo8lLwrZg.jpg,"c(18, 10749)",56830,en,Johns,"It's the day before Christmas, the day before John's 21st birthday. He's a prostitute on Santa Monica Blvd in L.A., and he wants to spend that night and the next day at the posh Park Plaza Hotel. Meanwhile, Donner, a lad new to the streets, wants John to leave the city with him. John spends the day trying to figure out how to deal with Donner's friendship.",3.237,/dIiAsjLNB0ud1MiwXxv1GEuuuXS.jpg,1996-12-10,Johns,FALSE,5.8,18
FALSE,/gGQnO4PEIjuJfa835JHUDWIyNG1.jpg,"c(10749, 10770, 10751, 18)",488925,en,A Christmas Cruise,"When her best friend invites her along for a holiday themed sail, an aspiring novelist, Pam, unexpectedly finds the love of her life on board. But what will happen when the ship returns to port for Christmas?",3.219,/nuJK064K8bt5ohmWIdONLOPU3ls.jpg,2017-12-16,A Christmas Cruise,FALSE,5.3,14
FALSE,/vTRhdFomn9WcgiV5V1fDI1StLbS.jpg,"c(10749, 35, 10751)",884622,en,A Match Made at Christmas,"Romantic, small-town girl Holly and realistic, career-driven Chris aren't a likely pair, but when 'matched' together by Holly's all-knowing great-aunt, they don't seem to have much of a choice.",1.644,/nkXe3AB33MNtdxBh6BFjNoEDdqI.jpg,2021-11-01,A Match Made at Christmas,FALSE,5.4,9
FALSE,NA,"c(10749, 18, 35)",227655,en,So This Is Christmas,"Eighteen-year old Ashley's life is headed in the wrong direction. She's been hanging out with a bad crowd and seeking an escape from the drama at home. Everything begins to change when a handyman working on the family's house encourages her to volunteer for a Christmas play with underprivileged children. Ashley finds purpose by helping people in need and uses that to help heal her troubled family. Together, they discover the impact one person can make through the gift of giving.",3.213,/3Rn4VjTUluIBlrFixnplnNiv3xE.jpg,2013-10-01,So This Is Christmas,FALSE,5.7,6
FALSE,/l736vV0Nr4b6zjSfKigpWdpNvUt.jpg,"c(18, 10749, 10770)",565918,en,A Snow White Christmas,"When Blanca Snow is faced with spending Christmas with her dastardly stepmother, Victoria, she attempts to fulfill her late father’s wishes and create new memories as a family. However, Victoria plots to edge Blanca out of her father's inheritance and keep the money and his mansion, for herself. Victoria has Blanca hypnotized, so she will forget everyone and everything about her father’s will. When Blanca wakes up in a quaint motor lodge out of town with severe amnesia, she receives the help of seven quirky friends, the Holly Jollies, to help her figure out her life. While attempting to regain her memory, she finds herself the object of affection to both house painter Hunter, and Lucas Prince. But, who can she trust?",3.206,/1SzKDKGXqyOVMgScxWQLxZCwejk.jpg,2018-12-09,A Snow White Christmas,FALSE,5.9,27
